""
"";"janeiro / 2019";"fevereiro / 2019";"março / 2019";"abril / 2019";"maio / 2019";"junho / 2019";"julho / 2019";"agosto / 2019";"setembro / 2019";"outubro / 2019";"novembro / 2019";"dezembro / 2019";"janeiro / 2020";"fevereiro / 2020";"março / 2020";"abril / 2020";"maio / 2020";"junho / 2020";"julho / 2020";"agosto / 2020";"setembro / 2020";"outubro / 2020";"novembro / 2020";"dezembro / 2020";"janeiro / 2021";"fevereiro / 2021";"março / 2021";"abril / 2021";"maio / 2021";"junho / 2021";"julho / 2021";"agosto / 2021";"setembro / 2021";"outubro / 2021";"novembro / 2021";"dezembro / 2021";"janeiro / 2022";"fevereiro / 2022";"março / 2022";"abril / 2022";"maio / 2022";"junho / 2022";"julho / 2022";"agosto / 2022";"setembro / 2022";"outubro / 2022";"novembro / 2022";"dezembro / 2022";"janeiro / 2023";"fevereiro / 2023";"março / 2023";"abril / 2023";"maio / 2023";"junho / 2023";"julho / 2023";"agosto / 2023";"setembro / 2023";"outubro / 2023";"novembro / 2023";"dezembro / 2023";"janeiro / 2024";"fevereiro / 2024";"março / 2024";"abril / 2024";"maio / 2024";"junho / 2024";"julho / 2024";"agosto / 2024";"setembro / 2024";"outubro / 2024";"novembro / 2024";"dezembro / 2024";"janeiro / 2025";"fevereiro / 2025";"março / 2025";"abril / 2025";"maio / 2025";"junho / 2025";"julho / 2025";"agosto / 2025";"setembro / 2025";"outubro / 2025";"novembro / 2025";"dezembro / 2025";"Total do Período"
"RECEITAS"
"Serviços";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"14.085,00";"46.525,00";"42.920,00";"52.155,00";"57.540,00";"61.505,00";"62.605,00";"57.625,00";"70.225,00";"36.525,00";"41.145,00";"66.350,00";"59.145,00";"65.065,00";"67.425,00";"70.295,00";"70.620,00";"66.910,00";"72.043,40";"60.276,00";"81.101,10";"36.436,00";"39.585,00";"54.901,00";"54.837,20";"24.567,00";"58.529,00";"63.926,55";"71.708,40";"62.397,00";"64.373,20";"60.811,40";"68.433,00";"41.853,20";"42.785,00";"52.587,20";"63.069,00";"71.357,20";"68.365,60";"75.431,40";"81.732,20";"75.901,00";"83.783,20";"77.504,40";"0,00";"2.616.959,65"
"Produtos";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.417,50";"2.286,11";"2.175,90";"1.665,94";"2.095,43";"1.782,12";"2.434,92";"2.851,44";"2.715,35";"1.075,72";"1.116,91";"1.439,46";"1.991,27";"2.174,69";"2.056,51";"1.353,13";"1.656,14";"2.212,74";"2.065,98";"3.809,37";"6.526,12";"1.674,86";"2.190,86";"4.216,49";"1.636,36";"456,10";"2.636,52";"2.806,54";"4.022,78";"4.397,69";"4.775,30";"1.932,82";"2.677,06";"1.354,05";"4.171,16";"2.430,73";"3.240,47";"3.843,54";"2.857,30";"3.053,70";"5.067,83";"3.346,53";"3.107,55";"3.721,90";"0,00";"117.520,89"
"Pacotes";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.375,00";"6.000,00";"8.175,00";"9.000,00";"11.170,00";"10.285,00";"9.860,00";"10.455,00";"9.095,00";"8.585,00";"9.520,00";"9.000,00";"8.585,00";"9.010,00";"8.160,00";"7.820,00";"7.395,00";"7.395,00";"1.190,00";"170,00";"11.385,00";"16.335,00";"17.865,00";"19.755,00";"20.115,00";"19.710,00";"20.340,00";"20.835,00";"21.420,00";"22.095,00";"21.555,00";"21.195,00";"20.765,00";"20.735,00";"20.700,00";"19.890,00";"21.510,00";"24.253,00";"26.487,00";"23.085,00";"27.720,00";"25.830,00";"26.820,00";"0,00";"644.645,00"
"Vale Presente";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"450,00";"200,00";"100,00";"250,00";"115,00";"0,00";"0,00";"150,00";"0,00";"100,00";"50,00";"350,00";"200,00";"0,00";"0,00";"200,00";"55,00";"50,00";"0,00";"624,80";"100,00";"0,00";"118,00";"59,00";"0,00";"207,00";"0,00";"0,00";"59,00";"0,00";"246,00";"1.693,80";"118,00";"0,00";"40,00";"0,00";"89,00";"0,00";"120,00";"118,00";"109,00";"59,00";"158,00";"0,00";"6.188,60"
"Crédito de Cliente";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"25,00";"170,00";"15,00";"70,00";"0,00";"10,00";"7,00";"60,00";"17,00";"2,00";"1,00";"65,50";"36,00";"11,00";"5,00";"39,70";"0,00";"50,10";"9,00";"25,54";"106,10";"16,29";"172,00";"9,00";"20,05";"69,00";"80,00";"76,00";"73,41";"40,90";"16,00";"236,00";"61,00";"59,00";"1,00";"38,00";"41,00";"0,00";"80,10";"54,00";"78,68";"34,69";"50,48";"60,38";"0,00";"2.091,92"
"Consumo de Pré-pago";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"-20,00";"-330,00";"-110,00";"-265,00";"-120,00";"-280,00";"-55,00";"-45,00";"-101,00";"-135,00";"-90,00";"-150,00";"-75,00";"-170,00";"-240,00";"-45,00";"-50,00";"-255,00";"-45,00";"0,00";"-146,10";"-1,00";"0,00";"-211,00";"-244,20";"-69,00";"-139,00";"-149,00";"-79,00";"-64,00";"-16,00";"-385,00";"-448,00";"-191,00";"-364,00";"-153,00";"-99,00";"-48,00";"-115,00";"-58,90";"-159,58";"-110,00";"-69,38";"-12,00";"0,00";"-5.912,16"
"Pagamento de Dívidas";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Dívidas Deixadas";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Vendas de Clube";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"450,00";"13.950,00";"16.380,00";"5.175,00";"90,00";"0,00";"45,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"36.090,00"
